ID	NameSurname	Age	WidespreadName
18560	Voter18560	42	0
18561	Voter18561	37	1
18562	Voter18562	31	0
18563	Voter18563	45	0
18564	Voter18564	22	0
18565	Voter18565	27	0
18566	Voter18566	28	1
18567	Voter18567	43	0
18568	Voter18568	47	0
18569	Voter18569	31	1
18570	Voter18570	74	0
18571	Voter18571	56	0
18572	Voter18572	59	0
18573	Voter18573	84	1
18574	Voter18574	24	0
18575	Voter18575	43	0
18576	Voter18576	34	0
18577	Voter18577	32	0
18578	Voter18578	66	0
18579	Voter18579	19	0
18580	Voter18580	35	0
18581	Voter18581	60	0
18582	Voter18582	54	0
18583	Voter18583	68	0
18584	Voter18584	24	0
18585	Voter18585	72	0
18586	Voter18586	27	0
18587	Voter18587	60	0
18588	Voter18588	49	0
18589	Voter18589	36	0
18590	Voter18590	54	0
18591	Voter18591	73	1
18592	Voter18592	81	0
18593	Voter18593	78	0
18594	Voter18594	52	0
18595	Voter18595	39	1
18596	Voter18596	66	0
18597	Voter18597	22	0
18598	Voter18598	23	0
18599	Voter18599	58	0
18600	Voter18600	59	1
18601	Voter18601	54	0
18602	Voter18602	57	1
18603	Voter18603	45	0
18604	Voter18604	38	0
18605	Voter18605	42	0
18606	Voter18606	26	0
18607	Voter18607	42	0
18608	Voter18608	47	1
18609	Voter18609	35	1
18610	Voter18610	47	0
18611	Voter18611	43	0
18612	Voter18612	43	0
18613	Voter18613	55	0
18614	Voter18614	33	0
18615	Voter18615	39	0
18616	Voter18616	45	0
18617	Voter18617	42	0
18618	Voter18618	36	0
18619	Voter18619	26	0
18620	Voter18620	50	0
18621	Voter18621	39	0
18622	Voter18622	74	0
18623	Voter18623	39	0
18624	Voter18624	38	0
18625	Voter18625	92	0
18626	Voter18626	41	0
18627	Voter18627	44	0
18628	Voter18628	20	0
18629	Voter18629	33	1
18630	Voter18630	61	0
18631	Voter18631	74	0
18632	Voter18632	24	0
18633	Voter18633	36	0
18634	Voter18634	24	0
18635	Voter18635	24	0
18636	Voter18636	49	0
18637	Voter18637	81	0
18638	Voter18638	54	0
18639	Voter18639	70	0
18640	Voter18640	63	0
18641	Voter18641	43	0
18642	Voter18642	56	0
18643	Voter18643	48	0
18644	Voter18644	26	0
18645	Voter18645	18	1
18646	Voter18646	79	0
18647	Voter18647	65	0
18648	Voter18648	52	1
18649	Voter18649	78	0
18650	Voter18650	41	0
18651	Voter18651	50	0
18652	Voter18652	48	0
18653	Voter18653	57	0
18654	Voter18654	41	0
18655	Voter18655	19	0
18656	Voter18656	50	0
18657	Voter18657	26	0
18658	Voter18658	25	0
18659	Voter18659	56	1
18660	Voter18660	22	0
18661	Voter18661	72	1
18662	Voter18662	90	0
18663	Voter18663	58	0
18664	Voter18664	23	0
18665	Voter18665	23	0
18666	Voter18666	28	0
18667	Voter18667	59	0
18668	Voter18668	26	0
18669	Voter18669	27	1
18670	Voter18670	84	0
18671	Voter18671	70	0
18672	Voter18672	40	0
18673	Voter18673	52	0
18674	Voter18674	49	0
18675	Voter18675	40	1
18676	Voter18676	86	1
18677	Voter18677	59	0
18678	Voter18678	45	0
18679	Voter18679	40	0
18680	Voter18680	70	0
18681	Voter18681	24	0
18682	Voter18682	38	0
18683	Voter18683	30	0
18684	Voter18684	20	1
18685	Voter18685	18	0
18686	Voter18686	76	0
18687	Voter18687	42	0
18688	Voter18688	36	0
18689	Voter18689	71	0
18690	Voter18690	41	0
18691	Voter18691	72	0
18692	Voter18692	43	0
18693	Voter18693	60	0
18694	Voter18694	25	0
18695	Voter18695	44	0
18696	Voter18696	18	1
18697	Voter18697	65	0
18698	Voter18698	52	1
18699	Voter18699	30	0
18700	Voter18700	54	0
18701	Voter18701	20	0
18702	Voter18702	43	0
18703	Voter18703	79	0
18704	Voter18704	53	0
18705	Voter18705	51	0
18706	Voter18706	64	0
18707	Voter18707	49	0
18708	Voter18708	68	0
18709	Voter18709	27	1
18710	Voter18710	70	0
18711	Voter18711	28	0
18712	Voter18712	65	1
18713	Voter18713	59	0
18714	Voter18714	37	0
18715	Voter18715	39	0
18716	Voter18716	30	1
18717	Voter18717	73	0
18718	Voter18718	62	0
18719	Voter18719	48	0
18720	Voter18720	44	1
18721	Voter18721	21	0
18722	Voter18722	59	0
18723	Voter18723	56	0
18724	Voter18724	64	0
18725	Voter18725	28	0
18726	Voter18726	39	0
18727	Voter18727	71	0
18728	Voter18728	61	0
18729	Voter18729	67	0
18730	Voter18730	19	0
18731	Voter18731	60	0
18732	Voter18732	81	0
18733	Voter18733	50	0
18734	Voter18734	35	0
18735	Voter18735	54	0
18736	Voter18736	30	0
18737	Voter18737	21	0
18738	Voter18738	36	1
18739	Voter18739	53	0
18740	Voter18740	48	0
18741	Voter18741	36	0
18742	Voter18742	68	0
18743	Voter18743	56	0
18744	Voter18744	28	0
18745	Voter18745	45	0
18746	Voter18746	47	0
18747	Voter18747	61	0
18748	Voter18748	34	1
18749	Voter18749	32	0
18750	Voter18750	74	0
18751	Voter18751	43	0
18752	Voter18752	37	0
18753	Voter18753	38	0
18754	Voter18754	54	0
18755	Voter18755	58	1
18756	Voter18756	66	0
18757	Voter18757	29	0
18758	Voter18758	63	0
18759	Voter18759	19	1
18760	Voter18760	29	0
18761	Voter18761	60	0
18762	Voter18762	42	0
18763	Voter18763	37	0
18764	Voter18764	80	0
18765	Voter18765	54	0
18766	Voter18766	54	0
18767	Voter18767	23	0
18768	Voter18768	90	0
18769	Voter18769	64	0
18770	Voter18770	49	0
18771	Voter18771	64	0
18772	Voter18772	38	0
18773	Voter18773	72	0
18774	Voter18774	62	0
18775	Voter18775	56	0
18776	Voter18776	64	0
18777	Voter18777	26	1
18778	Voter18778	72	0
18779	Voter18779	65	0
18780	Voter18780	73	0
18781	Voter18781	70	0
18782	Voter18782	83	0
18783	Voter18783	61	0
18784	Voter18784	75	0
18785	Voter18785	47	0
18786	Voter18786	83	0
18787	Voter18787	25	0
18788	Voter18788	30	1
18789	Voter18789	39	0
18790	Voter18790	46	0
18791	Voter18791	24	0
18792	Voter18792	50	0
18793	Voter18793	73	0
18794	Voter18794	42	0
18795	Voter18795	70	0
18796	Voter18796	51	0
18797	Voter18797	26	0
18798	Voter18798	40	0
18799	Voter18799	58	1
18800	Voter18800	49	0
18801	Voter18801	36	0
18802	Voter18802	31	0
18803	Voter18803	36	0
18804	Voter18804	39	0
18805	Voter18805	49	0
18806	Voter18806	26	0
18807	Voter18807	69	0
18808	Voter18808	49	0
18809	Voter18809	28	0
18810	Voter18810	34	1
18811	Voter18811	77	0
18812	Voter18812	26	0
18813	Voter18813	77	0
18814	Voter18814	29	0
18815	Voter18815	52	0
18816	Voter18816	59	0
18817	Voter18817	39	0
18818	Voter18818	84	0
18819	Voter18819	29	1
18820	Voter18820	23	0
18821	Voter18821	31	0
18822	Voter18822	42	1
18823	Voter18823	22	0
18824	Voter18824	44	1
18825	Voter18825	52	0
18826	Voter18826	28	1
18827	Voter18827	48	1
18828	Voter18828	39	0
18829	Voter18829	64	0
18830	Voter18830	63	0
18831	Voter18831	72	0
18832	Voter18832	61	0
18833	Voter18833	64	0
18834	Voter18834	56	0
18835	Voter18835	52	0
18836	Voter18836	49	0
18837	Voter18837	26	0
18838	Voter18838	42	0
18839	Voter18839	77	0
18840	Voter18840	67	0
18841	Voter18841	48	0
18842	Voter18842	27	0
18843	Voter18843	57	0
18844	Voter18844	75	0
18845	Voter18845	66	1
18846	Voter18846	51	0
18847	Voter18847	43	0
18848	Voter18848	41	0
18849	Voter18849	20	0
18850	Voter18850	28	0
18851	Voter18851	55	0
18852	Voter18852	61	0
18853	Voter18853	25	0
18854	Voter18854	34	0
18855	Voter18855	21	0
18856	Voter18856	21	0
18857	Voter18857	60	0
18858	Voter18858	53	0
18859	Voter18859	65	0
18860	Voter18860	53	1
18861	Voter18861	42	0
18862	Voter18862	48	0
18863	Voter18863	54	0
18864	Voter18864	54	0
18865	Voter18865	55	0
18866	Voter18866	56	0
18867	Voter18867	63	0
18868	Voter18868	81	0
18869	Voter18869	37	0
18870	Voter18870	50	0
18871	Voter18871	57	0
18872	Voter18872	56	1
18873	Voter18873	47	0
18874	Voter18874	68	0
18875	Voter18875	28	0
18876	Voter18876	61	0
18877	Voter18877	56	0
18878	Voter18878	52	0
18879	Voter18879	52	0
18880	Voter18880	63	0
18881	Voter18881	29	0
18882	Voter18882	74	0
18883	Voter18883	25	0
18884	Voter18884	66	0
18885	Voter18885	24	0
18886	Voter18886	36	0
18887	Voter18887	23	0
18888	Voter18888	23	0
18889	Voter18889	48	0
18890	Voter18890	53	0
18891	Voter18891	60	0
18892	Voter18892	45	0
18893	Voter18893	56	0
18894	Voter18894	81	0
18895	Voter18895	73	0
18896	Voter18896	79	1
18897	Voter18897	86	0
18898	Voter18898	44	0
18899	Voter18899	70	0
18900	Voter18900	25	0
18901	Voter18901	52	0
18902	Voter18902	80	0
18903	Voter18903	23	0
18904	Voter18904	46	0
18905	Voter18905	33	0
18906	Voter18906	46	1
18907	Voter18907	74	0
18908	Voter18908	42	0
18909	Voter18909	40	0
18910	Voter18910	58	0
18911	Voter18911	19	0
18912	Voter18912	64	0
18913	Voter18913	52	0
18914	Voter18914	24	0
18915	Voter18915	28	0
18916	Voter18916	72	0
18917	Voter18917	54	0
18918	Voter18918	52	0
18919	Voter18919	30	0
18920	Voter18920	27	1
18921	Voter18921	76	1
18922	Voter18922	65	0
18923	Voter18923	37	0
18924	Voter18924	24	0
18925	Voter18925	47	0
18926	Voter18926	72	0
18927	Voter18927	84	0
18928	Voter18928	50	0
18929	Voter18929	24	1
18930	Voter18930	59	0
18931	Voter18931	79	0
18932	Voter18932	35	0
18933	Voter18933	23	0
18934	Voter18934	39	0
18935	Voter18935	62	0
18936	Voter18936	40	0
18937	Voter18937	33	0
18938	Voter18938	44	0
18939	Voter18939	19	0
18940	Voter18940	81	0
18941	Voter18941	29	0
18942	Voter18942	40	0
18943	Voter18943	51	0
18944	Voter18944	44	1
18945	Voter18945	32	0
18946	Voter18946	41	0
18947	Voter18947	28	0
18948	Voter18948	51	1
18949	Voter18949	32	1
18950	Voter18950	35	0
18951	Voter18951	45	0
18952	Voter18952	61	0
18953	Voter18953	27	0
18954	Voter18954	37	1
18955	Voter18955	27	0
18956	Voter18956	19	1
18957	Voter18957	31	0
18958	Voter18958	63	0
18959	Voter18959	28	0
18960	Voter18960	33	1
18961	Voter18961	42	0
18962	Voter18962	26	0
18963	Voter18963	43	0
18964	Voter18964	29	0
18965	Voter18965	71	0
18966	Voter18966	44	0
18967	Voter18967	60	0
18968	Voter18968	50	0
18969	Voter18969	40	1
18970	Voter18970	75	0
18971	Voter18971	18	0
18972	Voter18972	48	0
18973	Voter18973	54	0
18974	Voter18974	43	0
18975	Voter18975	20	0
18976	Voter18976	35	0
18977	Voter18977	34	0
18978	Voter18978	64	0
18979	Voter18979	38	0
18980	Voter18980	27	0
18981	Voter18981	47	0
18982	Voter18982	35	0
18983	Voter18983	63	0
18984	Voter18984	18	0
18985	Voter18985	85	0
18986	Voter18986	33	0
18987	Voter18987	39	0
18988	Voter18988	50	0
18989	Voter18989	26	0
18990	Voter18990	24	0
18991	Voter18991	37	0
18992	Voter18992	50	0
18993	Voter18993	25	0
18994	Voter18994	41	0
18995	Voter18995	21	1
18996	Voter18996	41	0
18997	Voter18997	19	0
18998	Voter18998	36	0
18999	Voter18999	36	0
19000	Voter19000	30	0
19001	Voter19001	32	1
19002	Voter19002	52	0
19003	Voter19003	57	0
19004	Voter19004	22	0
19005	Voter19005	31	0
19006	Voter19006	45	0
19007	Voter19007	50	0
19008	Voter19008	32	0
19009	Voter19009	27	0
19010	Voter19010	20	0
19011	Voter19011	24	1
19012	Voter19012	23	0
19013	Voter19013	85	0
19014	Voter19014	42	0
19015	Voter19015	54	0
19016	Voter19016	80	0
19017	Voter19017	62	0
19018	Voter19018	77	0
19019	Voter19019	40	0
19020	Voter19020	78	0
19021	Voter19021	46	1
19022	Voter19022	78	0
19023	Voter19023	35	0
19024	Voter19024	60	0
19025	Voter19025	66	1
19026	Voter19026	77	0
19027	Voter19027	46	1
19028	Voter19028	62	0
19029	Voter19029	27	0
19030	Voter19030	61	0
19031	Voter19031	21	0
19032	Voter19032	52	1
19033	Voter19033	42	0
19034	Voter19034	31	0
19035	Voter19035	38	0
19036	Voter19036	26	0
19037	Voter19037	60	0
19038	Voter19038	69	0
19039	Voter19039	23	0
19040	Voter19040	53	0
19041	Voter19041	78	0
19042	Voter19042	85	0
19043	Voter19043	38	0
19044	Voter19044	31	0
19045	Voter19045	70	0
19046	Voter19046	48	0
19047	Voter19047	54	0
19048	Voter19048	75	0
19049	Voter19049	43	0
19050	Voter19050	62	0
19051	Voter19051	54	0
19052	Voter19052	56	1
19053	Voter19053	81	0
19054	Voter19054	52	0
19055	Voter19055	66	0
19056	Voter19056	29	0
19057	Voter19057	44	0
19058	Voter19058	90	1
19059	Voter19059	35	0
19060	Voter19060	58	0
19061	Voter19061	71	0
19062	Voter19062	72	1
19063	Voter19063	57	0
19064	Voter19064	50	0
19065	Voter19065	83	1
19066	Voter19066	51	0
19067	Voter19067	79	0
19068	Voter19068	46	0
19069	Voter19069	18	0
19070	Voter19070	28	0
19071	Voter19071	31	0
19072	Voter19072	66	0
19073	Voter19073	43	0
19074	Voter19074	63	0
19075	Voter19075	34	0
19076	Voter19076	45	1
19077	Voter19077	58	0
19078	Voter19078	70	0
19079	Voter19079	47	0
19080	Voter19080	20	0
19081	Voter19081	58	0
19082	Voter19082	64	0
19083	Voter19083	53	0
19084	Voter19084	58	0
19085	Voter19085	52	0
19086	Voter19086	45	0
19087	Voter19087	23	0
19088	Voter19088	75	0
19089	Voter19089	43	0
19090	Voter19090	56	1
19091	Voter19091	28	0
19092	Voter19092	57	0
19093	Voter19093	80	0
19094	Voter19094	75	0
19095	Voter19095	39	0
19096	Voter19096	49	0
19097	Voter19097	32	0
19098	Voter19098	61	0
19099	Voter19099	72	1
19100	Voter19100	54	0
19101	Voter19101	36	0
19102	Voter19102	55	0
19103	Voter19103	27	0
19104	Voter19104	29	1
19105	Voter19105	42	0
19106	Voter19106	22	0
19107	Voter19107	41	0
19108	Voter19108	64	0
19109	Voter19109	37	0
19110	Voter19110	24	0
19111	Voter19111	30	0
19112	Voter19112	40	0
19113	Voter19113	51	0
19114	Voter19114	41	0
19115	Voter19115	61	0
19116	Voter19116	23	0
19117	Voter19117	22	0
19118	Voter19118	26	1
19119	Voter19119	24	0
19120	Voter19120	42	1
19121	Voter19121	47	0
19122	Voter19122	50	0
19123	Voter19123	66	0
19124	Voter19124	66	0
19125	Voter19125	18	1
19126	Voter19126	45	0
19127	Voter19127	56	0
19128	Voter19128	32	1
19129	Voter19129	63	0
19130	Voter19130	76	0
19131	Voter19131	23	0
19132	Voter19132	75	0
19133	Voter19133	86	0
19134	Voter19134	63	0
19135	Voter19135	50	0
19136	Voter19136	40	0
19137	Voter19137	76	0
19138	Voter19138	39	0
19139	Voter19139	61	0
19140	Voter19140	33	0
19141	Voter19141	18	0
19142	Voter19142	71	0
19143	Voter19143	51	0
19144	Voter19144	18	0
19145	Voter19145	48	0
19146	Voter19146	22	0
19147	Voter19147	24	0
19148	Voter19148	32	0
19149	Voter19149	68	0
19150	Voter19150	32	1
19151	Voter19151	68	1
19152	Voter19152	80	0
19153	Voter19153	65	0
19154	Voter19154	37	0
19155	Voter19155	69	0
19156	Voter19156	23	0
19157	Voter19157	78	0
19158	Voter19158	59	0
19159	Voter19159	54	0
19160	Voter19160	62	0
19161	Voter19161	61	0
19162	Voter19162	73	0
19163	Voter19163	47	0
19164	Voter19164	43	1
19165	Voter19165	61	0
19166	Voter19166	44	0
19167	Voter19167	83	0
19168	Voter19168	18	0
19169	Voter19169	45	1
19170	Voter19170	70	0
19171	Voter19171	42	0
19172	Voter19172	51	0
19173	Voter19173	30	0
19174	Voter19174	64	0
19175	Voter19175	37	1
19176	Voter19176	82	0
19177	Voter19177	26	1
19178	Voter19178	24	0
19179	Voter19179	25	0
19180	Voter19180	42	0
19181	Voter19181	25	0
19182	Voter19182	49	0
19183	Voter19183	25	0
19184	Voter19184	36	0
19185	Voter19185	52	0
19186	Voter19186	64	0
19187	Voter19187	62	0
19188	Voter19188	25	0
19189	Voter19189	48	0
19190	Voter19190	62	0
19191	Voter19191	76	0
19192	Voter19192	28	0
19193	Voter19193	31	0
19194	Voter19194	71	0
19195	Voter19195	46	0
19196	Voter19196	61	0
19197	Voter19197	76	0
19198	Voter19198	96	0
19199	Voter19199	48	0
19200	Voter19200	64	0
19201	Voter19201	66	0
19202	Voter19202	74	0
19203	Voter19203	53	0
19204	Voter19204	25	0
19205	Voter19205	31	1
19206	Voter19206	74	0
19207	Voter19207	61	0
19208	Voter19208	40	0
19209	Voter19209	29	0
19210	Voter19210	62	0
19211	Voter19211	37	1
19212	Voter19212	51	1
19213	Voter19213	69	0
19214	Voter19214	31	0
19215	Voter19215	70	0
19216	Voter19216	57	0
19217	Voter19217	84	0
19218	Voter19218	77	0
19219	Voter19219	72	0
19220	Voter19220	36	0
19221	Voter19221	47	0
19222	Voter19222	42	0
19223	Voter19223	83	0
19224	Voter19224	75	1
19225	Voter19225	20	0
19226	Voter19226	36	1
19227	Voter19227	32	0
19228	Voter19228	28	0
19229	Voter19229	30	0
19230	Voter19230	26	0
19231	Voter19231	72	0
19232	Voter19232	41	0
19233	Voter19233	50	0
19234	Voter19234	20	0
19235	Voter19235	70	0
19236	Voter19236	72	0
19237	Voter19237	65	0
19238	Voter19238	82	0
19239	Voter19239	22	0
19240	Voter19240	53	0
19241	Voter19241	19	0
19242	Voter19242	38	0
19243	Voter19243	44	0
19244	Voter19244	21	0
19245	Voter19245	26	1
19246	Voter19246	53	1
19247	Voter19247	73	0
19248	Voter19248	77	0
19249	Voter19249	46	1
19250	Voter19250	20	0
19251	Voter19251	78	0
19252	Voter19252	28	0
19253	Voter19253	58	0
19254	Voter19254	49	0
19255	Voter19255	18	0
19256	Voter19256	70	0
19257	Voter19257	32	0
19258	Voter19258	43	0
19259	Voter19259	50	0
19260	Voter19260	75	0
19261	Voter19261	63	0
19262	Voter19262	29	0
19263	Voter19263	56	0
19264	Voter19264	19	0
19265	Voter19265	45	0
19266	Voter19266	71	0
19267	Voter19267	18	1
19268	Voter19268	52	1
19269	Voter19269	61	0
19270	Voter19270	56	0
19271	Voter19271	47	0
19272	Voter19272	31	0
19273	Voter19273	33	0
19274	Voter19274	34	0
19275	Voter19275	31	0
19276	Voter19276	50	0
19277	Voter19277	84	0
19278	Voter19278	41	0
19279	Voter19279	77	0
19280	Voter19280	42	0
19281	Voter19281	58	0
19282	Voter19282	83	0
19283	Voter19283	18	0
19284	Voter19284	31	0
19285	Voter19285	21	0
19286	Voter19286	42	0
19287	Voter19287	47	0
19288	Voter19288	85	0
19289	Voter19289	21	1
19290	Voter19290	57	0
19291	Voter19291	58	0
19292	Voter19292	52	0
19293	Voter19293	47	1
19294	Voter19294	40	0
19295	Voter19295	22	0
19296	Voter19296	57	0
19297	Voter19297	61	0
19298	Voter19298	58	0
19299	Voter19299	77	0
19300	Voter19300	21	0
19301	Voter19301	21	0
19302	Voter19302	28	0
19303	Voter19303	49	0
19304	Voter19304	37	0
19305	Voter19305	72	1
19306	Voter19306	42	0
19307	Voter19307	65	1
19308	Voter19308	52	1
19309	Voter19309	56	0
19310	Voter19310	30	0
19311	Voter19311	22	0
19312	Voter19312	33	0
19313	Voter19313	52	1
19314	Voter19314	44	0
19315	Voter19315	37	0
19316	Voter19316	32	0
19317	Voter19317	37	1
19318	Voter19318	76	1
19319	Voter19319	52	0
19320	Voter19320	31	0
19321	Voter19321	52	0
19322	Voter19322	34	0
19323	Voter19323	34	0
19324	Voter19324	42	1
19325	Voter19325	22	0
19326	Voter19326	29	0
19327	Voter19327	24	0
19328	Voter19328	66	0
19329	Voter19329	52	0
19330	Voter19330	60	0
19331	Voter19331	44	1
19332	Voter19332	30	1
19333	Voter19333	51	0
19334	Voter19334	75	1
19335	Voter19335	43	0
19336	Voter19336	58	0
19337	Voter19337	49	0
19338	Voter19338	60	0
19339	Voter19339	71	0
19340	Voter19340	60	0
19341	Voter19341	28	0
19342	Voter19342	66	0
19343	Voter19343	51	0
19344	Voter19344	71	0
19345	Voter19345	37	1
19346	Voter19346	23	0
19347	Voter19347	62	0
19348	Voter19348	74	1
19349	Voter19349	24	0
19350	Voter19350	25	1
19351	Voter19351	73	0
19352	Voter19352	57	0
19353	Voter19353	53	0
19354	Voter19354	26	0
19355	Voter19355	72	0
19356	Voter19356	26	0
19357	Voter19357	49	0
19358	Voter19358	62	0
19359	Voter19359	27	0
19360	Voter19360	25	0
19361	Voter19361	60	0
19362	Voter19362	18	0
19363	Voter19363	81	0
19364	Voter19364	42	0
19365	Voter19365	46	0
19366	Voter19366	53	0
19367	Voter19367	19	0
19368	Voter19368	86	0
19369	Voter19369	44	0
19370	Voter19370	87	0
19371	Voter19371	85	0
19372	Voter19372	23	0
19373	Voter19373	55	0
19374	Voter19374	78	0
19375	Voter19375	59	0
19376	Voter19376	34	0
19377	Voter19377	53	0
19378	Voter19378	31	0
19379	Voter19379	55	0
19380	Voter19380	66	0
19381	Voter19381	48	0
19382	Voter19382	34	0
19383	Voter19383	87	0
19384	Voter19384	55	0
19385	Voter19385	61	0
19386	Voter19386	75	0
19387	Voter19387	54	1
19388	Voter19388	72	0
19389	Voter19389	33	0
19390	Voter19390	57	0
19391	Voter19391	23	0
19392	Voter19392	38	0
19393	Voter19393	37	0
19394	Voter19394	59	0
19395	Voter19395	79	0
19396	Voter19396	31	0
19397	Voter19397	73	0
19398	Voter19398	72	0
19399	Voter19399	37	0
19400	Voter19400	73	0
19401	Voter19401	36	0
19402	Voter19402	72	0
19403	Voter19403	47	0
19404	Voter19404	40	0
19405	Voter19405	45	0
19406	Voter19406	28	0
19407	Voter19407	50	0
19408	Voter19408	42	0
19409	Voter19409	40	0
19410	Voter19410	48	0
19411	Voter19411	38	0
19412	Voter19412	43	1
19413	Voter19413	60	0
19414	Voter19414	56	0
19415	Voter19415	75	0
19416	Voter19416	23	0
19417	Voter19417	48	0
19418	Voter19418	20	1
19419	Voter19419	34	0
19420	Voter19420	46	0
19421	Voter19421	69	0
19422	Voter19422	42	0
19423	Voter19423	20	0
19424	Voter19424	56	0
19425	Voter19425	45	0
19426	Voter19426	38	0
19427	Voter19427	53	0
19428	Voter19428	60	0
19429	Voter19429	25	1
19430	Voter19430	43	0
19431	Voter19431	70	0
19432	Voter19432	70	0
19433	Voter19433	53	0
19434	Voter19434	36	0
19435	Voter19435	86	0
19436	Voter19436	30	0
19437	Voter19437	24	0
19438	Voter19438	39	1
19439	Voter19439	35	0
19440	Voter19440	24	1
19441	Voter19441	26	0
